"id","code","mediaTypeRaw","mediaType","mediaTypeLabel","locationLabel","city","latitude","longitude","rawSize","sizeLabel","widthCm","heightCm","imageUrl","productUrl","styleUrl","locationSource","coordinateSource","source"
"kmz_70697","70697","BILLBOARD","billboard","Billboard","oproti Kauflandu,sm L.Svobodu Viacúčelová hala - ARÉNA POPRAD,OKAY,Deichman","Deichman","49.045165","20.292957","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70699","70699","BILLBOARD","billboard","Billboard","sm Šalgovík,1 podnikateľské centrum","1 podnikateľské centrum","48.991104","21.270538","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70700","70700","BILLBOARD","billboard","Billboard","smc,Ľ,2 podnikateľské centrum","2 podnikateľské centrum","48.990595","21.269966","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70701","70701","BILLBOARD","billboard","Billboard","sm Šalgovík,2 podnikateľské centrum","2 podnikateľské centrum","48.990595","21.269966","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70702","70702","BILLBOARD","billboard","Billboard","sm Solivar,Lidl,Ľ základná škola","Ľ základná škola","48.989476","21.268151","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70703","70703","BILLBOARD","billboard","Billboard","Lidl,smer centrum základná škola","smer centrum základná škola","48.989476","21.268151","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70704","70704","BILLBOARD","billboard","Billboard","oproti ČS Lukoil,Lidl,sm KE,Ľ, Alza,BRW nábytok, zdravotné centrum,OC EPERIA","OC EPERIA","48.992503","21.266947","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70708","70708","BILLBOARD","billboard","Billboard","križ,Lidl,ČS Lukoil,smc/Lidl,Ľ Kaufland,Mobelix,OC EPERIA","OC EPERIA","48.990288","21.266322","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70710","70710","BILLBOARD","billboard","Billboard","NS Opál,sm KE,Ľ,1 Mobelix,Kaufland,OC EPERIA","OC EPERIA","48.985978","21.26443","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70712","70712","BILLBOARD","billboard","Billboard","NS Opál,sm KE,Ľ,2 Mobelix,Kaufland,OC EPERIA","OC EPERIA","48.985068","21.264216","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70714","70714","BILLBOARD","billboard","Billboard","fasáda,pri parkov NC Billa","pri parkov NC Billa","48.680529","21.294069","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70717","70717","BILLBOARD","billboard","Billboard","parkov.,Aquapark,od parkov, futbalový štadion, Penzion,Gymnázium","Gymnázium","49.060198","20.309438","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70718","70718","BILLBOARD","billboard","Billboard","parkov,Aquapark,od parkov,2 futbalový štadion, Penzion,Gymnázium","Gymnázium","49.060389","20.30963","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70719","70719","BILLBOARD","billboard","Billboard","parkov,Aquapark,od parkov,3 futbalový štadion, Penzion,Gymnázium","Gymnázium","49.060613","20.309802","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70720","70720","BILLBOARD","billboard","Billboard","parkov,Aquapark,od Aquaparku,1 futbalový štadion, Penzion,Gymnázium","Gymnázium","49.060613","20.309802","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70721","70721","BILLBOARD","billboard","Billboard","parkov,Aquapark,od Aquaparku,2 futbalový štadion, Penzion,Gymnázium","Gymnázium","49.060389","20.30963","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70722","70722","BILLBOARD","billboard","Billboard","parkov,Aquapark,od Aquaparku,3 futbalový štadion, Penzion,Gymnázium","Gymnázium","49.060198","20.309438","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70726","70726","BILLBOARD","billboard","Billboard","OC MAX,sm Vyšné záhrady Supermarket CBA,Všeobecná ZP","Všeobecná ZP","49.047919","20.285549","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70727","70727","BILLBOARD","billboard","Billboard","cesta Sp.Nová Ves-Poprad,1 pošta,obchody,pohostinstvo Marienka","pohostinstvo Marienka","49.032444","20.343227","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70728","70728","BILLBOARD","billboard","Billboard","cesta Sp.Nová Ves-Poprad,2 pošta,obchody,pohostinstvo Marienka","pohostinstvo Marienka","49.032384","20.343388","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70729","70729","BILLBOARD","billboard","Billboard","príj.od Vranova n/T.,smc,Ľ Humenské mliekarne,ČS Slovnaft,STK,Škoda","Škoda","48.932093","21.880066","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70730","70730","BILLBOARD","billboard","Billboard","výjazd.sm Vranov n/T,MI,Humenské mliekarne,ČS Slovnaft,STK,Škoda","Škoda","48.932067","21.880077","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70732","70732","BILLBOARD","billboard","Billboard","mest.park,ČS Slovnaft,sm MR,2","2","48.677635","21.268501","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70733","70733","BILLBOARD","billboard","Billboard","smer Medzilaborce,Ľ,1","1","48.94896","21.944275","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70734","70734","BILLBOARD","billboard","Billboard","smer Humenné,1","1","48.948959","21.944315","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70735","70735","BILLBOARD","billboard","Billboard","smer Medzilaborce,Ľ,2","2","48.951948","21.944576","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70736","70736","BILLBOARD","billboard","Billboard","smer Humenné,2","2","48.951945","21.944617","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70737","70737","BILLBOARD","billboard","Billboard","výjazd sm Rožňava,Ľ,1 Kaufland","1 Kaufland","49.041141","20.290441","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70739","70739","BILLBOARD","billboard","Billboard","výjazd sm Rožňava,Ľ,2 Kaufland","2 Kaufland","49.040911","20.290427","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70755","70755","BILLBOARD","billboard","Billboard","začiatok cyklist.chodníka COOP Jednota,Všeobecná ZP","Všeobecná ZP","49.047714","20.280766","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70756","70756","BILLBOARD","billboard","Billboard","blok Slnečnice,sm Rastislavo,Ľ COOP Jednota,Všeobecná ZP","Všeobecná ZP","49.04734","20.283627","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70757","70757","BILLBOARD","billboard","Billboard","blok Slnečnice,smc COOP Jednota,Všeobecná ZP","Všeobecná ZP","49.047372","20.283606","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70758","70758","BILLBOARD","billboard","Billboard","príj.od Humenn,smc","smc","49.265844","21.903161","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70760","70760","BILLBOARD","billboard","Billboard","múzeum A.Warhola,oproti TESCO","oproti TESCO","49.26892","21.904152","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70761","70761","BILLBOARD","billboard","Billboard","výjazd sm Šírava,1,Ľ","Ľ","48.770052","21.936944","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70763","70763","BILLBOARD","billboard","Billboard","výjazd sm Šírava,2,Ľ","Ľ","48.772632","21.939563","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70765","70765","BILLBOARD","billboard","Billboard","výj.sm HN/VT/PO,ČS Slovnaft,1","1","48.759064","21.893207","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70766","70766","BILLBOARD","billboard","Billboard","výj.sm HN/VT/PO,ČS Slovnaft,2","2","48.7591","21.893274","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70768","70768","BILLBOARD","billboard","Billboard","výjazd sm PO/VT/HN,1 autobazár,Big Billa","Big Billa","48.754772","21.897541","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70769","70769","BILLBOARD","billboard","Billboard","príj.od PO/VT/HN,smc,Ľ,2 autobazár,Big Billa","Big Billa","48.753971","21.8984","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70770","70770","BILLBOARD","billboard","Billboard","výjazd sm PO/VT/HN,2 autobazár,Big Billa","Big Billa","48.753972","21.8984","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70789","70789","BILLBOARD","billboard","Billboard","oproti parkovisku Lidl,1 ČS Shell,Seat,Volvo","Volvo","49.001402","21.220094","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70790","70790","BILLBOARD","billboard","Billboard","oproti parkovisku Lidl,2 ČS Shell,Seat,Volvo","Volvo","49.001366","21.220044","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70794","70794","BILLBOARD","billboard","Billboard","sm E-50,Ľ,Nemocnica ČS OMV","Nemocnica ČS OMV","49.049568","20.305332","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70795","70795","BILLBOARD","billboard","Billboard","Nemocnica ,sm sídl. Juh, ČS OMV","ČS OMV","49.049568","20.305332","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70801","70801","BILLBOARD","billboard","Billboard","príjazd od Popradu,sm BJ,1 priemyselná časť","1 priemyselná časť","49.301182","21.24873","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70802","70802","BILLBOARD","billboard","Billboard","príjazd od Popradu,sm BJ,2 priemyselná časť","2 priemyselná časť","49.301325","21.248178","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70803","70803","BILLBOARD","billboard","Billboard","príjazd od PO,smc,Ľ","Ľ","49.273447","21.262457","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70805","70805","BILLBOARD","billboard","Billboard","potraviny Freshmarket","","49.293119","21.255351","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70806","70806","BILLBOARD","billboard","Billboard","potraviny Freshmarket,vchod","vchod","49.293119","21.255351","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70807","70807","BILLBOARD","billboard","Billboard","LIDL,oproti vchodu,1 vedľa Tesco,KIK, lekáreň,MHD","MHD","49.294788","21.267721","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70809","70809","BILLBOARD","billboard","Billboard","LIDL,od príjazdu,1 vedľa Tesco,KIK, lekáreň,MHD","MHD","49.294699","21.267762","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70811","70811","BILLBOARD","billboard","Billboard","LIDL,výjazd vedľa Tesco,KIK, lekáreň,MHD","MHD","49.294907","21.267852","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70819","70819","BILLBOARD","billboard","Billboard","smer Medzilaborce/CLO PL,1,Ľ","Ľ","48.979246","21.940787","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70820","70820","BILLBOARD","billboard","Billboard","smer Humenné,1","1","48.979245","21.940826","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70821","70821","BILLBOARD","billboard","Billboard","smer Medzilaborce/CLO PL,2,Ľ","Ľ","48.980054","21.940804","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70825","70825","BILLBOARD","billboard","Billboard","oproti chrám pravosl.cirkvi,1 Lidl, základná škola","základná škola","49.301462","21.276806","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70826","70826","BILLBOARD","billboard","Billboard","oproti chrám pravosl.cirkvi,2 Lidl, základná škola","základná škola","49.301457","21.276664","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70827","70827","BILLBOARD","billboard","Billboard","oproti chrám pravosl.cirkvi,3 Lidl, základná škola","základná škola","49.301433","21.276524","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70830","70830","BILLBOARD","billboard","Billboard","križ,pri garážach,1","1","49.28611","21.263781","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70831","70831","BILLBOARD","billboard","Billboard","križ,pri garážach,2","2","49.286142","21.263685","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70835","70835","BILLBOARD","billboard","Billboard","výj.z garáží OC Max,od Billa,Ľ","Ľ","48.998174","21.273711","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70836","70836","BILLBOARD","billboard","Billboard","výj.z garáží OC Max,od Max Billa","od Max Billa","48.998174","21.273711","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70837","70837","BILLBOARD","billboard","Billboard","pred kruh.objazdom,sm Lidl,1 základná škola, pravoslávny chrám","pravoslávny chrám","49.301844","21.276199","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70838","70838","BILLBOARD","billboard","Billboard","pred kruh.objazdom,sm Lidl,2 základná škola, pravoslávny chrám","pravoslávny chrám","49.301921","21.276106","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70839","70839","BILLBOARD","billboard","Billboard","pred kruh.objazdom,sm Lidl,3 základná škola, pravoslávny chrám","pravoslávny chrám","49.301999","21.276013","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70840","70840","BILLBOARD","billboard","Billboard","pri AZ,sm Bardejov.Nová Ves,Ľ","Ľ","49.30647","21.292428","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70850","70850","BILLBOARD","billboard","Billboard","výj.sm BJ/MI/CLO PL,Ľ,1","1","49.020992","21.275259","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70854","70854","BILLBOARD","billboard","Billboard","križ,príj.k SAD/ŽS,ČS,OBI ČS Shell,NAY","NAY","48.988101","21.247597","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70855","70855","BILLBOARD","billboard","Billboard","parkov,poliklinika,SOUo,3","3","49.000627","21.234355","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70856","70856","BILLBOARD","billboard","Billboard","od HM Optima,1 XXXLutz,ČS OMV,Tatrabanka,VUB,Billa","Billa","48.694301","21.23927","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70857","70857","BILLBOARD","billboard","Billboard","príj.od sídl.Nad jazerom/MR,4 XXXLutz,ČS OMV,Tatrabanka,VUB,Billa","Billa","48.694301","21.23927","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70859","70859","BILLBOARD","billboard","Billboard","križ,sm sídlisko JUH,Ľ Nemocnica ,ČS OMV","ČS OMV","49.04659","20.305364","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70860","70860","BILLBOARD","billboard","Billboard","križ,smer centrum Nemocnica ,ČS OMV","ČS OMV","49.04659","20.305364","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70862","70862","BILLBOARD","billboard","Billboard","počítače Quintel,sm MÚ smer centrum, Tesco","Tesco","48.555293","22.074499","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70863","70863","BILLBOARD","billboard","Billboard","výj.sm V.Kapušany,Ľ TESCO","Ľ TESCO","48.430268","21.980053","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70864","70864","BILLBOARD","billboard","Billboard","príj.od V.Kapušian,smc TESCO","smc TESCO","48.430268","21.980053","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70866","70866","BILLBOARD","billboard","Billboard","smer centrum, kruhový objazd,1","1","49.306154","21.293665","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70867","70867","BILLBOARD","billboard","Billboard","smer centrum, kruhový objazd,2","2","49.306206","21.293724","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70868","70868","BILLBOARD","billboard","Billboard","križ.Billa,SLSP,smer BJ,Ľ OC MAX, Mc Donald","Mc Donald","48.997437","21.269112","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70874","70874","BILLBOARD","billboard","Billboard","výj. z mesta sm Po,Mi,Ľ autobazár","Ľ autobazár","48.719812","21.27217","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70876","70876","BILLBOARD","billboard","Billboard","pred stanicou SAD a ŽSR,Ľ","Ľ","48.719348","21.268388","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70877","70877","BILLBOARD","billboard","Billboard","pred stanicou SAD a ŽSR","","48.719348","21.268388","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70879","70879","BILLBOARD","billboard","Billboard","sm KVP,Ľ OÚ, Lidl, internát","internát","48.713254","21.225779","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70881","70881","BILLBOARD","billboard","Billboard","pri ZŠ, smer centrum RP zabudovaný v AZ","smer centrum RP zabudovaný v AZ","48.987553","21.229464","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70882","70882","BILLBOARD","billboard","Billboard","pri ZŠ, od parkoviska,PP RP zabudovaný v AZ","PP RP zabudovaný v AZ","48.987553","21.229464","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70883","70883","BILLBOARD","billboard","Billboard","smc, príjazd od diaľnice ČS MKM, predajňa Peugeot","predajňa Peugeot","48.9653","21.255111","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70887","70887","BILLBOARD","billboard","Billboard","kruh.objazd smer Medzilaborce,Ľ","Ľ","48.93576","21.918345","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70889","70889","BILLBOARD","billboard","Billboard","smer Štrba-PP","","49.084076","20.067874","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70890","70890","BILLBOARD","billboard","Billboard","smer Medzilaborce,Ľ železničná trať","Ľ železničná trať","48.937753","21.924386","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70891","70891","BILLBOARD","billboard","Billboard","príjazd od ML,smer centrum železničná trať","smer centrum železničná trať","48.937756","21.924389","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70892","70892","BILLBOARD","billboard","Billboard","smer SNV ČS Fedoil","","49.004078","20.467422","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70893","70893","BILLBOARD","billboard","Billboard","cesta I/18 smer SNV,LE,Ľ","Ľ","49.033272","20.341669","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70894","70894","BILLBOARD","billboard","Billboard","smer štátna hranica,Ľ","Ľ","48.663671","22.262334","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70895","70895","BILLBOARD","billboard","Billboard","smer MI","","48.663671","22.262334","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70896","70896","BILLBOARD","billboard","Billboard","sm centrum,Lidl, Ľ autoservis","Ľ autoservis","48.985934","22.156795","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70897","70897","BILLBOARD","billboard","Billboard","sm sídlisko, Tesco autoservis","Tesco autoservis","48.985934","22.156795","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70898","70898","BILLBOARD","billboard","Billboard","výjazd smer Prešov","Prešov","49.027816","20.601425","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70899","70899","BILLBOARD","billboard","Billboard","otočka električiek, sm MR predajňa Renault","sm MR predajňa Renault","48.679521","21.268062","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70900","70900","BILLBOARD","billboard","Billboard","konečná MHD,zastávka SAD,sm MR autobazár","sm MR autobazár","48.671085","21.270638","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70901","70901","BILLBOARD","billboard","Billboard","vjazd do obce,sm HN,Ľ smer Domaša, Vranov","Vranov","49.13927","21.651306","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70902","70902","BILLBOARD","billboard","Billboard","výjazd z obce,sm Stropkov","sm Stropkov","49.13927","21.651306","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70903","70903","BILLBOARD","billboard","Billboard","výjazd na L. Mikuláš,Tatry,1","1","49.055631","20.276362","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70904","70904","BILLBOARD","billboard","Billboard","výjazd na L. Mikuláš,Tatry,2","2","49.055631","20.276362","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70905","70905","BILLBOARD","billboard","Billboard","výjazd na L. Mikuláš,Tatry,3","3","49.055631","20.276362","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70906","70906","BILLBOARD","billboard","Billboard","smer Svidník,Ľ,1 salaš, reštaurácia, záhradníctvo","záhradníctvo","49.31563","21.29304","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70907","70907","BILLBOARD","billboard","Billboard","príjazd do mesta,1 salaš, reštaurácia, záhradníctvo","záhradníctvo","49.31563","21.29304","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70908","70908","BILLBOARD","billboard","Billboard","smer Svidník,Ľ,2 salaš, reštaurácia, záhradníctvo","záhradníctvo","49.31579","21.293229","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70909","70909","BILLBOARD","billboard","Billboard","príjazd do mesta,2 salaš, reštaurácia, záhradníctvo","záhradníctvo","49.31579","21.293229","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70910","70910","BILLBOARD","billboard","Billboard","I/68,sm Poprad,1 oproti Lidlu","1 oproti Lidlu","49.304967","20.689224","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70911","70911","BILLBOARD","billboard","Billboard","I/68,sm Poprad,2 oproti Lidlu","2 oproti Lidlu","49.304967","20.689224","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70914","70914","BILLBOARD","billboard","Billboard","pred MsÚ","","49.056555","20.201223","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70915","70915","BILLBOARD","billboard","Billboard","I/18,smer PP,Ľ","Ľ","49.061444","20.214492","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70917","70917","BILLBOARD","billboard","Billboard","I/66, smer centrum","smer centrum","49.15069","20.432403","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70918","70918","BILLBOARD","billboard","Billboard","I/18,smer Štrba,Ľ","Ľ","49.057206","20.170812","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70920","70920","BILLBOARD","billboard","Billboard","príjazd do SR,od št.hranic PL centrum obce,vedľa cesty I/68","vedľa cesty I/68","49.416289","20.719514","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70951","70951","BILLBOARD","billboard","Billboard","cesta I/66, sm Brezno centrum obce","sm Brezno centrum obce","48.989639","20.310556","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70952","70952","BILLBOARD","billboard","Billboard","I/77,sm Stará Ľubovňa,1","1","49.26516","20.54596","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70953","70953","BILLBOARD","billboard","Billboard","I/77,sm Stará Ľubovňa,2","2","49.26516","20.54596","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70954","70954","BILLBOARD","billboard","Billboard","križ,oplot.domu,sm Prešov,3,Ľ kruhový objazd,BILLA,LIDL","Prešov","49.021346","20.585007","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70955","70955","BILLBOARD","billboard","Billboard","ŽSR, AS križovatka","AS križovatka","49.307946","20.684815","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70958","70958","BILLBOARD","billboard","Billboard","príj.od PP,sm Tatry,Ľ","Ľ","49.079528","20.269568","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70959","70959","BILLBOARD","billboard","Billboard","výj.sm PP,1,Ľ","Ľ","49.080702","20.269161","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70960","70960","BILLBOARD","billboard","Billboard","výj.sm PP,2,Ľ","Ľ","49.08132","20.268817","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70961","70961","BILLBOARD","billboard","Billboard","centr obce,pri OÚ,sm MI,1,Ľ","Ľ","48.76583","22.06455","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70962","70962","BILLBOARD","billboard","Billboard","centr obce,pri Obec.úrade,sm SO/UA,2","2","48.765812","22.064991","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70963","70963","BILLBOARD","billboard","Billboard","na začiatku obce, smer MI,1","1","48.766635","22.073319","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70964","70964","BILLBOARD","billboard","Billboard","na začiatku obce, smer MI,2","2","48.766659","22.073379","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70965","70965","BILLBOARD","billboard","Billboard","parkovisko hotel Družba,1 tržnica,múzeum","múzeum","48.756647","21.922903","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70966","70966","BILLBOARD","billboard","Billboard","parkovisko hotel Družba,2 tržnica,múzeum","múzeum","48.756598","21.922691","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70967","70967","BILLBOARD","billboard","Billboard","oproti Kaufland, sm Sobrance,Ľ Planeo´ŽSR,SAD","SAD","48.750778","21.90314","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70971","70971","BILLBOARD","billboard","Billboard","oproti Kauflad, sm Sobrance,Ľ Planeo´ŽSR,SAD","SAD","48.750956","21.902827","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70972","70972","BILLBOARD","billboard","Billboard","oproti Kauflad,sm.Strážske,HE Planeo´ŽSR,SAD","SAD","48.750636","21.903386","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70973","70973","BILLBOARD","billboard","Billboard","oproti Kauflad, sm Sobrance,Ľ Planeo´ŽSR,SAD","SAD","48.750636","21.903386","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70975","70975","BILLBOARD","billboard","Billboard","obchodné centrum","","48.75522","21.909051","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70976","70976","BILLBOARD","billboard","Billboard","hl.ťah ,smer MI, Ľ smer centrum Trhovište","Ľ smer centrum Trhovište","48.699542","21.801319","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70977","70977","BILLBOARD","billboard","Billboard","pešia zóna, centrum parkovisko,2","2","48.755641","21.917391","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70979","70979","BILLBOARD","billboard","Billboard","pešia zóna, centrum parkovisko","centrum parkovisko","48.755739","21.91697","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
"kmz_70980","70980","BILLBOARD","billboard","Billboard","obchodný dom Nay,7 OC Opidium, OMV, Planeo, SAD, ŽSR,Opel,","","48.753079","21.900808","","",,,"","","#icon-ci-1","ulica","kml_point","kmz"
